rating,title,text,helpful_vote,verified_purchase,timestamp,asin,parent_asin
5.0,"Stars, Rainbows, and Candlelight! ⭐️🌈🕯","This 4-piece set offers a unique blend of bath-time accessories! The stars and cloud do have a faint strawberry scent, but not one that lingers for too long. Each of the bath bombs dissolves fairly quickly and the resulting rainbow colors are pretty, but they eventually mix to turn the bath water an odd shade of gray. The fig-scented candle is a nice bonus though, and I appreciate that a plastic opener was included with the set. I think this boxed product would make an attractive gift, especially at such an affordable price point, so I’d gladly recommend this bath bomb/candle set to others!",0,False,1629418454016,B08XYWHH3T,B09MTG68BK
5.0,Pale Pink Rose Quartz Delight! 🌸,"The gua sha scraper I received is a super pale pink shade of rose quartz, but it seems to be cut and polished nicely, and it fits snugly within the foam cutout inside the magnetic flap product box. It’s cool to the touch, super easy to use, and I love that it also comes with a soft pink drawstring storage pouch! It’s affordably priced and would make a great gift for yourself or a loved one.",0,False,1629416509445,B093QJQJ9Z,B093QJQJ9Z
3.0,Imperceptible Improvement with the Visible Reduction of Fine Lines,"I was anxious to try this product because I’ve never before used a wrinkle reducer/fine-line filler that’s temporary. The compact packaging is aesthetically appealing, and I like that the easy open and resealable tubes come with an included instruction pamphlet. The cream smooths on easily enough, but for me, the product is the opposite of moisturizing. The instructions also advise that it really shouldn’t be applied in conjunction with makeup, but for me, that almost defeats the purpose. If I’m leaving the house to the point that I want my forehead lines and crow’s feet diminished, I also plan to wear makeup. But regardless, I tried applying this cream beneath just one of my eyes while staying around the house, and even after giving it time to adequately set and dry, I couldn’t really detect any visible, beneficial differences between one eye and the other. Since then, I’ve also tried applying it beneath both eyes and along my forehead, and I just can’t see an improvement. This cream might work great for some, especially those with under eye bags and puffiness, but it’s not a great fit for me unfortunately.",2,False,1629416225327,B085PPP6DZ,B085PPP6DZ
5.0,"Pearlescent, Shimmery, Vanilla-Scented Goodness!","I love that this serum smells like vanilla, and I love that it has a silvery pearlescent glittery sheen to it! The blend of coconut water, vitamin E, and aloe vera is super hydrating, and I’ve never experienced any sort of streaking or uneven coloration while using it. The quantity of drops used ensures that every approach is easily customizable, and I think this product would be great for most pale complexions! I’d recommend it to anyone with acne-prone skin who wishes to see a subtle yet gradual darkening with a tropical-scented serum.",0,False,1629415524151,B08X79MGL9,B08X79MGL9
5.0,Super Colorful and Pleasantly Scented! 🍥🛁,"These bath bombs smell so nice, and I love that they come securely contained within a gift box that features an artistic splatter paint design! Each of the bath bombs fizzes nicely, and I love the assorted range of patterns and scents that have been included! The essential oils and Epsom salts combine to create a very relaxing and moisturizing experience, and I’d recommend this 9-piece gift set to anyone who loves to bring some aromatherapy and color into their bath-time routine!",0,False,1629411375741,B095RX7P4Q,B095RX7P4Q
4.0,Pretty Stones but Rolling Feature is Not Silent,"The featured shades of rose quartz in this set are feminine, demure, and attractive! The gua sha stone is comfortably sized, easy to use, and fits snugly within the foam cutout of the product box. The roller wand features chic gold hardware that nicely complements the stones. I have used quite a few facial rollers from a great variety of different brands and distributors, and I can say that this dual-ended roller fails to fully compare. The silicone plugs within each roller head are not substantial enough to fully ensure smooth and silent rolling, so this roller does catch and rattle just a small amount when you spin the components freely in the air. Most users probably wouldn’t detect it, and it’s less noticeable when pressed down against the skin, but the construction of several other brands have offered superior results in that one specific aspect. That being said, I still think this is an attractive set that’s been priced affordably, so it still earns a solid 4 stars from me!",0,False,1629346994996,B097MSJNNK,B097MSJNNK
5.0,"Nourishing, Hydrating Essential! 🤰🏼","I love the hydrating blend of hyaluronic acid and nourishing vitamin E oil in this vegan, cruelty-free product, and I think the received quantity seems to be appropriately sized. A foil safety seal is present beneath the cap, and the squeeze tube feels quite pliable overall. This is a fairly thick cream, but it still somehow manages to be a lightweight formula that absorbs fairly quickly! It has a pleasant scent and leaves no greasy residue behind, so I’d recommend this anti-stretch cream product to all expectant mothers and postpartum patients without hesitation!",1,False,1629333767969,B095KVMQ51,B095KVMQ51
5.0,Elegant Bohemian Chic Accessory! 👰🏼‍♀️,"I love how all the little white ceramic flowers on this piece look like decorative petals of fondant! The trailing branch portion exhibits a bendable flexibility that allows for a wide range of placement options, and the rhinestones and pearl accents complement each other nicely! The comb portion seems to offer a reliable hold, and the overall design is both eye-catching and demure, being substantially sized but delicate and lightweight too! I think this hair accessory is affordably priced, and it would make a beautiful addition to any wedding or prom ensemble!",1,False,1629316054666,B094F8WGSJ,B094F8WGSJ
5.0,"Plenty of Hydrating Essence, Nicely Scented! 💦","These black sheet masks are super soft and slippery! The charcoal, niacinamide, and aquaxyl components come together to create a very nourishing essence, and each pouch contains a generous quantity of the moisturizing liquid! The healing solution genuinely seems to calm redness, even out my coloration, and shrink my pores somewhat, while also providing a hydrating experience that’s nicely scented!<br /><br />Each mask is easy to unfold and place, and each one exhibits strong and reliable adhesion. I leave each mask on for about 30 minutes, and I’ve never had one dry out or evaporate prematurely. I’ve honestly had a great experience with all of the MEDIHEAL mask products I’ve tried, and I think each boxed set has been affordably priced. I’d recommend these individually packaged Korean sheet masks to anyone looking to increase skin elasticity — because who doesn’t want to diminish dryness, wrinkles, and fine lines?!",1,False,1629228281798,B08QRRCR62,B08QRRCR62
5.0,"A Semi-Solid, Blue-Tinged Citrusy Balm!","This little plastic jar of body cream is quite unique. It’s a blue-tinged balm that rubs onto the skin like a semi-solid body oil! It has a floral/citrus scent, and it does genuinely seem to offer hours of long-lasting hydration. It will definitely nourish dry, cracked skin and it’s a paleo-certified product with several moisturizing properties. It’s proudly produced in Texas, and it contains a blend of beeswax, tallow, avocado oil, bergamot, rosemary, blue tansy oil, and geranium oil! I’d gladly recommend this product to any customer in search of an all-natural balm that leaves skin feeling equally slick and scented. I’ve had no issues with skin sensitivity, and I love the botanical blend.",0,False,1629222087648,B08Q6LJZLQ,B08Q6LJZLQ
5.0,Pretty in Pink with a Midas Touch! ✨,"The dual-ended roller in this set does exhibit ombré color variation that travels from pale pink to almost white, so the entire tool is a lighter color than the accompanying gua sha stone, but that sort of shade inconsistency is often seen with naturally sourced minerals, so it didn’t surprise me. I love that the attractive gift box features a magnetic flap closure, and the foam cutouts securely grip each piece in the set!<br /><br />It was a fun bonus to receive 3 pairs of individually packaged, gold-infused collagen eye masks, and the cotton drawstring storage bag was appreciated too!<br /><br />The silicone-tipped scooper/spreader spatula tool is comfortably sized, and the handle is a very pretty shade of complementary pink! I love how the warm metal tones accent the facial set as a whole, and the roller exhibits smooth and silent movement. I’d gladly recommend this gift set overall, and I think anyone would be pleased to receive the contents within!",9,False,1629176039319,B0893Z49NR,B0893Z49NR
5.0,A Feminine Slice of Rose Quartz Loveliness! 🌸,"This pretty pink scraping tool is comfortably sized and affordably priced! I love all the natural color variations throughout the rose quartz stone, and it makes for a delicately feminine beauty tool that’s always ready for action. It arrived quickly, and it does genuinely seem to promote healthy circulation and reduce puffiness. It’s nice that it comes contained within a slim-profile tin storage case with a polishing cloth, so I’d definitely recommend this product to others!",6,False,1629175318971,B098JQQZP1,B09J4PSCXQ
5.0,Dreamy Female Wellness at its Aromatic Finest! 🔮,"This gorgeous herbal soap bar is beyond dreamy! The blend of lavender extract, shea butter, and cacao butter is sweetly scented, soothing, and super silky soft. It seems to provide adequate sudsing, and the packaging has a very peaceful aesthetic design. From a visual standpoint, this handcrafted soap bar seems to have been magically layered with a whole heap of moisturizing elements, and it does seem to genuinely provide a heavenly scented, long-lasting clean that is very much appreciated.<br /><br />This vegan, holistic, cruelty-free product comes stamped with a clearly marked expiration date, so this plant-powered aromatherapy product gets a strong stamp of feminine approval from me! Lady gardens don’t always get the pampered attention and respect they deserve, so small indulgences like this one definitely help to awaken the goddess within!",3,False,1629050931928,B0915FQKLH,B09J1RHXX7
4.0,Incredibly Moisturizing! My Skin is Already Softer! ☁️,"This antioxidant-rich formula is super soft and creamy, and it spreads easily while providing a beneficial sense of intense hydration. My neck already looks and feels noticeably smoother and softer after only a few days of use! The pearlescent capsules are adorably sized, and they seem to contain the perfect amount of single-use serum. I love slathering on this RoC complex at bedtime, so that I get the full effect of prolonged absorption while I sleep, but it’s perfect for morning use as well.<br /><br />For me personally, the cream and serum are a bit too rich for facial application (I have a tendency to experience breakouts), but for my late-30s skin elsewhere on my body, I love applying this combination of products on my chest and arms and hands! The peptides and moisturizing extracts in this complex are said to work as little powerhouses, and I do believe the blend of shea butter, safflower, sweet almond, linseed, macadamia, and jojoba seed oils genuinely help prevent noticeable signs of aging!",5,False,1629050161799,B0929L659C,B0929L659C
5.0,"Moisturizing, Minty Mauve Tube of Sun Protection! ☀️","This adorable tube of conditioning lip gloss contains a broad-spectrum SPF and a blend of jojoba, sunflower, coconut, and peppermint oils! It smells minty, goes on smoothly, and feels very moisturizing. It’s the prettiest shade of muted mauve that’s both rosy and demure, and I also love that it’s a vegan product in eco-friendly packaging that’s made in the USA! A portion of all proceeds supports coral reef restoration in Jamaica, and the product box comes stamped with a clearly marked expiration date. I’ve loved having this tube of violet sunscreen with me on  so many recent, sunny summer days!",1,False,1629049300193,B08ZVFVJS8,B08ZVFVJS8
5.0,Nice Variety of Shapes! ❇️,"This is an affordable boxed set of 3 substantially sized jade gua sha tools. The natural color variations in the stones are appealing, and the variety of mixed shapes provides a wide range of applications! Each of the tools fits snugly within the cushioned foam cutouts, and I appreciate that a drawstring pouch was included, although I do wish there were 3 mesh bags total, instead of just the one (so that each tool could be stored/carried separately), but they seem fairly durable regardless. These facial stones do help stimulate circulation, reduce puffiness, and encourage lymphatic drainage, so this is a nice set overall! ✅",1,False,1628986164704,B09312YTQH,B09312YTQH
4.0,Provides Smooth Exfoliation with No Lingering Oiliness or Scent,"This blend of Himalayan salt, sea salt, avocado oil, rice water, sweet almond powder, and citric acid juice provided a relaxing experience. This cruelty-free product is great for all skin types, comes with a clearly stamped expiration date, and is made in China.<br /><br />Upon first opening the container, the initial aroma smelled like a citrus cupcake. While using the scrub, the scent became more salty. After rinsing the scrub away, I couldn’t detect any lingering aroma on my skin at all. This formula seemed adequately gritty and offered a noticeable degree of surface exfoliation, and while some salt scrubs can leave your skin and shower floor slick and oily, this one rinsed cleanly away.<br /><br />The plastic tub did come with a peel-away safety layer in place (to prevent leaks and tampering), but for some reason, the product jar I received was barely 2/3 full. The packaging design has an attractive and minimalist aesthetic that would likely appeal to many, and the product seems affordably priced.<br /><br />I would recommend this moisturizing product to consumers who like a lightly scented, gritty body scrub that will rinse smoothly away without leaving a greasy feel or detectable scent behind.",0,False,1628978470391,B08ZSV1TSV,B08ZSV1TSV
5.0,Such a Gorgeous Shade of Jade!,"I absolutely adore this color-coordinated set of facial tools! The jade hue featured is a neon shade of citrusy mint, and it exhibits several beautiful mineral inclusions throughout. The dual-ended roller moves silently and seems to offer the perfect amount of stimulating pressure, and the warm gold hues of the metal hardware complement the pastel jade portions nicely! The gua sha stone is easy to grip and hold, and the silicone-tipped spatula tool is chic and functional! It’s nice that this boxed set also comes with an instruction booklet, so overall, I think that this product would make an excellent and affordable gift. These tools help diminish fine lines and puffiness with such an elegant flair!",1,False,1628915209974,B097SSFCWX,B097SSFCWX
5.0,Conditioning and Sweetly Scented! 🌸,"I personally think this creamy formula smells like cherries, but the scent will probably strike everyone differently! 🍒 A little goes a long way, and I have been using this product as a leave-in conditioner for my color-treated hair after every wash for the past 2 weeks. I will say that a small amount of it did leak out during shipment, due to a loosened cap, but I’m pleased with the remaining amount that did arrive intact. The bottle is easy to squeeze, and the cream dispenses nicely. It leaves my hair feeling soft and smooth, and it helps protect my strands from the harsh heat of styling tools and the summer sun. I love the mix of sunflower, safflower, and grapeseed oils in this cruelty-free product, and I’d readily recommend this Recovery Lotion to others!",0,False,1628748675380,B088DKZMCV,B088DKZMCV
5.0,Nourishing Exfoliation that Smells Like Dessert! 🍮,"This plastic jar of granulated squishy stuff contains a copious blend of sweet almond, jojoba, vanilla, vitamin e, grapefruit, lemongrass, and orange essential oils! This cruelty-free product is made in the USA, and I love that it contains a presence of so many different hydrating ingredients! The scrub is the color of golden grapes, and it definitely smells like brown sugar and vanilla, so I wouldn’t recommend it to prospective buyers who don’t like the scent of decadent desserts, but for anyone else, it will give your skin a lingering and delicious aroma!<br /><br />I will say that some of the oily liquid did leak out during shipment due to the lid partially coming loose, but the entire tub had thankfully been secured within several layers of plastic that kept the spill contained. Despite that, I think the product offered a level of sweet exfoliation that I would gladly recommend to others, so for that reason alone, the scrub itself easily earns 5 stars!",0,False,1628716063840,B093R2M78C,B093R2M78C
5.0,Sublimely Scented and Perfectly Texturized! 💆🏼‍♀️,"I love that this ginger and mint scalp scrub comes packed full of micro-exfoliators that seem to contribute the perfect amount of texturized grit! Using this product prior to shampooing and conditioning gives my hair a revitalized sense of clarified clean! It doesn’t weigh down my strands or leave any sort of residue behind, and it helps breakdown the product buildup that’s already been residually accumulating from a combination of other styling products. I always look forward to using this scalp scrub, and I’d readily recommend it to others with color-treated hair. I love the entire line of Rooted Rituals products, and this one smells especially sublime!",0,False,1628708674953,B0856SN2HT,B0856SN2HT
5.0,Effective at Addressing Post-Inflammatory Hyperpigmentation!,"As far as dark spot corrector products go, I’ve been impressed with the results of this concentrated formula. I’ve greatly enjoyed using this anti-inflammatory, skin-brightening cream, and I’ve experienced no unpleasant skin irritation during my prolonged use of it! I have a fairly light skin tone overall, and this formula seems to effectively address all my worrisome spots of post-inflammatory hyperpigmentation.<br /><br />The cream comes contained in a tub with a push down dispenser, so it’s simple enough to depress the mechanism with one hand while the container is sitting flat on the counter (which is a user-friendly attribute I really appreciate in a beauty product). I also love that this is a brand made in the USA!<br /><br />Interestingly enough, I will say that this cream smells like cinnamon apples or apple cider to me, so the scent always reminds me of fond Christmastime memories! 🍎🎄 If that’s a smell you also find pleasant, then you’ll love using this targeted spot treatment. I’d readily recommend this cream to others!",2,False,1628708195224,B08TB3Q2VZ,B08TB3Q2VZ
5.0,This Mask Provides Delightfully Hydrating Rejuvenation!,"At the end of any long day, I love treating myself to a rejuvenating at-home facial session, and this antioxidant-rich face mask is so comfortable and hydrating! This particular one has a light and fresh scent, and it features a delightful blend of green tea extract, licorice, and chrysanthellum (an anti-inflammatory form of chamomile). This featured combination of ingredients is great for all skin types, and it seems to give my face a replenished sense of much-needed nourishment.<br /><br />This natural fiber sheet mask does come folded around a pearlescent sheet of plastic that aids in the unfolding process, and the flexible product pouch seems to contain the perfect amount of serum. This mask is adequately absorbent, so I don’t have to deal with any stray liquid drips, and it immediately provides a noticeable cooling effect, even at room temperature. I can genuinely say that I love all Karuna products. They’re always beautifully packaged, and they consistently seem to be high-quality beauty assistants!",0,False,1628638036615,B00IXT21IE,B002SZKERE
5.0,"Nourishing, Soothing Formula! Aloe Vera Awesomeness 🌿","This soothing aloe lotion is so incredibly refreshing, and the light, creamy formula is incredibly hydrating.🧴<br />It absorbs quickly, yet it still keeps my skin feeling freshly moisturized for hours on end. It smells fresh and sublime, and the packaging has been beautifully designed. The texturized box comes with a clearly marked expiration date, and the glass bottle is the prettiest shade of pastel lime green. The cap and pump mechanism are reliable and easy to use, and I love that this lotion has also been enriched with hyaluronic acid, shea butter, and several other botanical extracts that deeply hydrate my skin. The active aloe vera nutrients make this one incredibly enticing, and I’ll gladly order more of this product!",0,False,1628535993533,B07XG35YT2,B0C4M6W1TB
5.0,A Dreamy Bar of Lavender Loveliness!,"This handmade bar of lavender soap is absolutely divine! The shea butter component offers such a moisturizing feel, and the tantalizing scent is enticingly magical. The visible flecks of embedded lavender buds along one end give this soap bar such an artisanal touch, and the cold-pressed essential oils offer an incredibly aromatic experience that seems to delicately last and linger!<br /><br />I appreciate that this product also comes wrapped in recycled paper packaging, and it has an expiration/use by date clearly stamped on one end. I’m now a dedicated fan of L’Olivier Naturals and the products they produce in Montréal!",0,False,1628530747602,B083JLY5FL,B083JLY5FL
5.0,"Hydrating, Creamy, and It Smells Amazing!! ✨","This vitamin E-infused, leave-on conditioning mask leaves my hair feeling super hydrated and soft! The cream is lightweight and nourishing, it absorbs quickly, and it smells amazing! After spending summer weekend days in saltwater or chlorine, I love using this ginger root conditioner on my color-treated hair. It always gives me that extra boost of hydration I need! 🚿 I’d gladly recommend this product to others without hesitation.",0,False,1628529563892,B0856T2GQ9,B0856T2GQ9
5.0,"Vivid Hues, Cute Shapes, Comfortable, and SO Sparkly! ♥️🌸","I absolutely love this bejeweled pair of headbands! They’ll fit an adult just as easily as they will a kid, and the vivid colors absolutely sparkle in the light! I will say that it’s easier to place one of them in a specific spot on your head than it is to start at your forehead and try to push one back, due simply to the thin width of the band, but once the headband is in place, it stays quite well. Every single stone and crystal is thoughtfully placed, and while there were a couple of stray strings of hot glue still present when I first opened the package, it was easy enough to clean them away. If left in the car or in the sun, the adhesive beneath the heart and flower shapes does get a little bit tacky, but at room temp everything seems great. For a Valentine’s Day shoot or a girls’ brunch, these would be absolutely adorable!",0,False,1628224159500,B093LGKNQR,B0BVDLQMKJ
5.0,"Comfortable, Secure, Contoured, and Lightweight! 🛌","This mask is fabulous! It’s super lightweight and breathable, and the Velcro tab along the back band exhibits a firm hold without snagging my hair in any way! The contoured edges allow the mask to hug my face without placing any undue orbital pressure on my eyes, and since I often suffer from migraines, that attribute of the design is hugely appreciated. This style of sleep mask is gender neutral in every way, and the black fabric is super soft. I can’t wait to take this accessory with me on my next flight! 🛩",1,False,1628219546550,B096XKNNW8,B096XK5XYQ
5.0,Glamorously Femme Fatale 🍷,"I love this synthetic wig! It’s silky smooth, the bangs are the perfect length, it has a cute bob cut, and it’s actually fairly comfortable to wear! This particular shade of burgundy/wine red almost has a cool violet tint to it, and it looks so glamorously femme fatale once on! I really appreciated all the extra FREE goodies that were also included in the package, so for the affordable price, this wig is a great quality piece that will definitely bring compliments! 👄",0,False,1628207979625,B08YDF55JK,B0BTBVVCJH
5.0,Reinvigorating Nourishment I Can Rely On! 💆🏼‍♀️,"This ginger root and aloe conditioner smells fresh and delightful, and it always leaves my hair feeling super soft and smooth! The entire line of Rooted Rituals products brings reliable cleansing and conditioning solutions into my weekly hair-care routine, and I’d gladly recommend this conditioner to anyone with color-treated hair that needs a dose of reinvigorating nourishment! It never weighs down my style, and the fresh scent lingers after each use.",1,False,1628139251877,B094RT3YPY,B094RT3YPY
5.0,"It Provides a Citrusy, Long-Lasting, Classy, Clean Result!","This artisanal soap truly does smell quite swanky! It comes attractively packaged, has a fresh citrus scent, produces adequate suds, and leaves my hands squeaky clean and softly moisturized! I love the blend of orange oil, shea butter, pale ale, sustainable palm oil, coconut oil, and visible oatmeal flecks, and I think this bar of soap could easily be a gender neutral product. It’s a small batch, vegan, all-natural product made right here in the USA, and it provides a hydrating sense of handmade satisfaction every time I use it! I love this brand and this CITRUS IPA choice.",0,False,1628138879285,B097Q9N3ZC,B097QBGWM3
5.0,These Barely Perceptible Mini Blemish Dots Are Great! 🧿,"These super thin, protective hydrocolloid dots are nearly invisible once placed, and they adhere super well if the adhesive ring sticks firmly to dry skin! I often wear a couple of these overnight, and they’re reliably still stuck in the exact same spots the next morning. They are super affordable, painless to use, they don’t cause any noticeable skin sensitivity issues, and they’re waterproof!<br /><br />They come pre-stuck to clear plastic split sheets that make them incredibly easy to grip and peel off, and the outer product pouch has a resealable ziplock edge that keeps them protected from dust, moisture, and UV light. I also appreciate that the Korean instructions also come with an English translation label adhered helpfully on the reverse side, ensuring American consumers will have all the info they need. The packaging comes labeled with a clearly marked expiration date, and while these circular patches won’t spot treat in the same way salicylic acid, benzoyl peroxide, or sulfur do, they are still mini magic makers!",0,False,1628038088082,B08YYCPP74,B08YYCPP74
5.0,"Great Quality, Pretty Package, Reliable! 💅🏼","I love the vibrant lights embedded in this lamp, and I love the whimsically energetic design that decorates the outside of the product box. This is honestly the best quality nail lamp I’ve ever acquired and reviewed, and I’d readily recommend it to others! The digital screen provides an easy-to-read display count, and I like that this device has an attached resting base (rather than just being an open-bottomed arc/dome like many others I’ve tried). The multitude of different timer settings gives this one a versatile variety of available curing speeds, and it’s a reliable lamp each and every time I use it! I’ve had absolutely no issues or concerns.",1,False,1628036171117,B095BCH4FW,B0BM8PZ5GX
5.0,Tiny Foam Bubbles of Refreshing Cleanliness! 🛁,"I’ve greatly benefitted from adding this mildly acidic cleanser to my daily skincare regimen! It has a light and fresh, clean scent and it dispenses easily and applies smoothly. The little foam bubbles create a therapeutic sudsing effect that leaves my face feeling genuinely cleansed and refreshed! I love that it contains hyaluronic acid and the proteolytic enzyme PAPAIN, and I love that the tube comes packaged with some reassuring safety seals in place. I have oily/normal skin that is often blemish-prone, and this new Korean cleanser has worked wonders for me! I really can’t recommend it enough.",0,False,1628035610932,B0912G72TH,B0912G72TH
5.0,Pearlescent Tress Tamers! 👧🏼,"These little claw clips have such a fun pearlescent sheen to them, and I think they’d be appropriate for all ages! The spring-loaded mechanisms are very strong and secure, providing a reliable hold every time, and I love the pearlescent color variety present throughout the set: pink, blue, tortoiseshell, lilac, coral, white, and multi! I’ve had absolutely no issues or concerns with the functionality of these little clips, and I’d gladly gift them or recommend them to others! They work great on dry or wet hair, and they are pretty enough to leave out (displayed in a bowl), so they’re really quite versatile too!",0,False,1627872483812,B08TBDH2TY,B08TBDH2TY
4.0,Effective For Dry Skin Types but Not A Great Fit For Me,"This vegan, cruelty-free, organic, all-natural product is made in the USA, and I like that it comes in a bottle made from dark amber/brown glass, but the box and bottle were not security sealed in any way prior to shipment. I will say that the packaging is very vivid and attractive, but for me, $19 per ounce is a little too costly for a daily cleanser. I have normal skin that tilts towards oily at times, so it’s fair to say that application of this slippery solution did not trigger an improvement in my already blemish-prone skin. For those with normal-dry skin, I can see how the oily consistency might be a beneficial part of a daily routine, but this cleanser wasn’t the right fit for me overall. That being said, it is adorably sized and does seem to be quality produced!",0,False,1627865780360,B08NCNK5NP,B08NCNK5NP
5.0,Sensational Set! 🦖,"I’ve really enjoyed using my new pair of jade facial tools, and they are always reliably ready to be put to work when I’m indulging in an at-home spa day! The dual-ended roller in this set rolls smoothly and silently, and the gua sha tool is quite comfortable to hold and manipulate. I often chill my jade and rose quartz tools prior to use, but they seem to provide a cooling sensation, regardless of whether they’re at room temperature or not. This mineral pair helps increase circulation and smooth out my skin over time, so the eventual benefits also become visually evident with consistent use! I love the botanical illustration on the box and packaging from this brand, so I think this product would make a great gift for yourself or a loved one!",0,False,1627854611874,B095HP12MH,B095HP12MH
4.0,Provides a Squeaky Clean Result but Has a Curious Smell!,"I was quite anxious to try this new Korean facial cleanser for blemish-prone skin, and I can definitely say it was an interesting experience! The tube does have a small foil seal present beneath the cap, so I appreciate that the Hanhoo company has taken steps to ensure this product won’t leak out during shipment. The lightweight white cleanser squeezes out smoothly, and it instantly creates a creamy lather that spreads easily across the face. It leaves my skin feeling very “squeaky clean” once I rinse it off, which is not a feature I commonly find with most face washes, but it did leave a very effective impression on me.<br /><br />This cleanser does, however, have a very odd scent profile. I would honestly say that it smells like a mix of cedar shavings and popcorn. I suspect that scent is due to the bamboo and sea salt components, but I was expecting a traditionally masculine body wash sort of smell or very little smell at all to be honest. I love the added presence of hyaluronic acid, tea tree oil, and probiotics, so all in all, it has a reassuring list of ingredients that are commonly used to treat and soothe inflamed skin.<br /><br />My boyfriend tried out this cleanser as well (to further test its effectiveness with thick facial hair), and he had a very similar reaction and experience. If you can wrap your mind around slathering a substance onto your face that smells like a freshly cleaned hamster cage and melted butter, then this one’s aroma won’t catch you by surprise, but from a thorough cleansing standpoint, it’s a great product!",3,False,1627793873668,B098ZKCBZC,B098ZKCBZC
5.0,"Nourishing, Lightweight, and Affordable! 🌳","This MEDIHEAL product offers such a rejuvenating combination of moisturizing skincare elements! Willow bark, sage, rosemary, and lavender extracts blend with generous amounts of tea tree oil to restore a nice overall balance to my skin. Each sheet mask has a light botanical scent, and each one comes packaged in a pouch that’s very easy to tear open across the perforated cut line. Plenty of nourishing essence is contained inside each pouch, and the silky cellulose mask material unfolds and clings nicely to my face. The solution is not at all sticky, and I never experience any wayward drips. I love that these Korean masks help reduce redness, soothe blemishes, tighten pores, and provide hydration, and I’d gladly recommend this 10-pack set to others!",0,False,1627785317671,B08QRV2GYX,B0C2GNG7DL
5.0,"Delightful Scent, Perfectly Granulated, Incredibly Nourishing! 🌟","This granulated vanilla body scrub from Israel is absolutely dreamy! I love the luxurious blend of coconut oil, sea minerals, sesame oil, sweet almond oil, vitamin E, olive oil, and avocado oil, and the fragrant scent is deliciously sublime! The scrub has a very fine texture that provides the perfect amount of grit, and the tub comes packaged with a clear seal present beneath the lid, ensuring there’s no risk of it spilling out or leaking during shipment.<br /><br />It genuinely seems to exfoliate and condition my skin simultaneously, and my body feels throughly moisturized after using it. It’s incredibly slick and slippery and instantly provides a nourishing layer that creates a water-resistant coating. It locks in moisture and the water droplets bead right off! 💦 I wouldn’t suggest this product to consumers who don’t like the feel of massage oil, but for anyone else, it’s unbelievably awesome!<br /><br />I also appreciate that this is a cruelty-free product with a clearly stamped expiration date, so since I’ve experienced no issues or concerns with using it, there’s nothing that would prevent me from enthusiastically recommending it to others. My skin has never felt so soft. Hope this information helps!",2,False,1627758366439,B004GUUK1E,B08TLSN9LW
5.0,Luxurious Lather with an Invigorating Scent! 🧖🏽‍♀️,"I’ve greatly enjoyed using this new clarifying shampoo. The solution is a surprising shade of light, translucent indigo/gray, and it lathers up luxuriously! It rinses out easily and leaves my hair feeling lightweight and smooth. The blend of ginger root and charcoal feels invigorating, and the fragranced scent is sublime! I also love that this line of Rooted Rituals products is made in the USA, so I’ll gladly keep using this shampoo on my color-treated hair!",0,False,1627712617601,B08575VXWB,B08575VXWB
5.0,I Do! 👰🏼‍♀️,"This golden hair clip/bobby pin/barrette provides the perfect amount of classy glam! The mini pearl accents seem snugly seated in place, and the letters are an eye-catching size — they don’t seem too big or too small. The overall construction of the piece ensures a strong grip for several hours, so I don’t worry that this jewelry accessory will accidentally slip off once I’ve placed it into my hair. I also love that it comes with a little cotton drawstring storage bag as well! I think it would make a great gift for yourself or a special bride-to-be! 💍",0,False,1627526439858,B087F8BBC1,B087F8BBC1
5.0,"Leaves My Skin Feeling Moisturized, Soft, and Pleasantly Scented!","I love the blend of shea butter and rice bran extract in this hand cream, and the angled edges of the cap make it a very easy lid to grip and turn! The lotion has a thicker consistency than I was expecting, but the rose essential oils immediately perfume my skin, and they help ensure that a detectable degree of the floral scent still lingers long after application!<br /><br />The plastic squeeze tube arrives with a small foil safety seal in place, and there is also a rigid pink paper sleeve present (that the tube snugly slides in and out of). I think that “extra layer” feature helps prevent the softer internal tube from getting squished during shipment/everyday carry in a purse, and it features an aesthetically pretty and whimsically decorative bit of contemplative artwork.<br /><br />This cream seems to absorb readily with light massage, but it’s also incredibly hydrating without feeling slick or sticky. It simply leaves my skin feeling moisturized, soft, and scented! I will say that the majority of the packaging only has information printed in Korean, so many users might be hesitant to fully embrace this product, but I think it functions well and would help combat wrinkles over time, all while making you smell like a rose blossom! 🌹",0,False,1627525967946,B08YRHHYWY,B08YRHHYWY
4.0,"Bright White, Waterproof, and Eye-Catching 👀","The bright white color variety of this product is exactly that! It functions well as a primer base, but I wouldn’t wear it alone without an additional cream pigment or hue layered over it. It does go on smoothly, and it has a very creamy consistency, but it was a little messy inside the cap when I first opened it, and it does have a tendency to generously squeeze out. It’s far less likely to crease if you fix it in place with a setting spray, but it does seem to exhibit reliable waterproof qualities, just as the product box promises. That non-smear feature does make it slightly more difficult to blend and/or remove, but it goes on easily enough if a white base shade is precisely what your overall look requires!",0,False,1627411237532,B08VMZ72RR,B08VMZ72RR
